timestamp,alert_type,severity,description,zone_name,object_id,duration_seconds,resolved,resolved_at
2026-01-11 18:50:06.757721,rapid_motion,high,Rapid motion detected: 17.3%,,,0.0,False,
2026-01-11 18:50:06.801933,rapid_motion,high,Rapid motion detected: 17.1%,,,0.0,False,
2026-01-11 18:50:06.848619,rapid_motion,high,Rapid motion detected: 16.1%,,,0.0,False,
2026-01-11 18:50:06.900040,rapid_motion,high,Rapid motion detected: 16.1%,,,0.0,False,
2026-01-11 18:50:06.948238,rapid_motion,high,Rapid motion detected: 16.4%,,,0.0,False,
2026-01-11 18:50:07.001314,rapid_motion,high,Rapid motion detected: 16.4%,,,0.0,False,
2026-01-11 18:50:07.057751,rapid_motion,high,Rapid motion detected: 16.0%,,,0.0,False,
2026-01-11 18:50:07.080910,rapid_motion,high,Rapid motion detected: 15.5%,,,0.0,False,
2026-01-11 18:50:07.120718,rapid_motion,high,Rapid motion detected: 15.5%,,,0.0,False,
2026-01-11 18:50:07.172813,rapid_motion,high,Rapid motion detected: 15.1%,,,0.0,False,
2026-01-11 18:50:07.219215,rapid_motion,high,Rapid motion detected: 14.8%,,,0.0,False,
2026-01-11 18:50:07.247963,rapid_motion,high,Rapid motion detected: 14.9%,,,0.0,False,
2026-01-11 18:50:07.334108,rapid_motion,high,Rapid motion detected: 16.1%,,,0.0,False,
2026-01-11 18:50:07.378667,rapid_motion,high,Rapid motion detected: 15.9%,,,0.0,False,
2026-01-11 18:50:07.417635,rapid_motion,high,Rapid motion detected: 14.8%,,,0.0,False,
2026-01-11 18:50:07.471830,rapid_motion,high,Rapid motion detected: 15.7%,,,0.0,False,
2026-01-11 18:50:07.518380,rapid_motion,high,Rapid motion detected: 14.6%,,,0.0,False,
2026-01-11 18:50:07.570504,rapid_motion,high,Rapid motion detected: 14.4%,,,0.0,False,
2026-01-11 18:50:07.621072,rapid_motion,high,Rapid motion detected: 14.2%,,,0.0,False,
2026-01-11 18:50:07.661422,rapid_motion,high,Rapid motion detected: 14.2%,,,0.0,False,
2026-01-11 18:50:07.701505,rapid_motion,high,Rapid motion detected: 14.1%,,,0.0,False,
2026-01-11 18:50:07.752701,rapid_motion,high,Rapid motion detected: 13.9%,,,0.0,False,
2026-01-11 18:50:07.797624,rapid_motion,high,Rapid motion detected: 13.7%,,,0.0,False,
2026-01-11 18:50:07.830787,rapid_motion,high,Rapid motion detected: 13.4%,,,0.0,False,
2026-01-11 18:50:07.871581,rapid_motion,high,Rapid motion detected: 13.7%,,,0.0,False,
2026-01-11 18:50:07.919361,rapid_motion,high,Rapid motion detected: 13.0%,,,0.0,False,
2026-01-11 18:50:07.982586,rapid_motion,high,Rapid motion detected: 12.6%,,,0.0,False,
2026-01-11 18:50:08.032552,rapid_motion,high,Rapid motion detected: 12.5%,,,0.0,False,
2026-01-11 18:50:08.077687,rapid_motion,high,Rapid motion detected: 12.3%,,,0.0,False,
2026-01-11 18:50:08.115579,rapid_motion,high,Rapid motion detected: 12.2%,,,0.0,False,
2026-01-11 18:50:08.167118,rapid_motion,high,Rapid motion detected: 11.9%,,,0.0,False,
2026-01-11 18:50:08.227108,rapid_motion,high,Rapid motion detected: 11.7%,,,0.0,False,
2026-01-11 18:50:08.285083,rapid_motion,high,Rapid motion detected: 11.6%,,,0.0,False,
2026-01-11 18:50:08.330439,rapid_motion,high,Rapid motion detected: 11.6%,,,0.0,False,
2026-01-11 18:50:08.382071,rapid_motion,high,Rapid motion detected: 11.4%,,,0.0,False,
2026-01-11 18:50:08.437520,rapid_motion,high,Rapid motion detected: 11.2%,,,0.0,False,
2026-01-11 18:50:08.484515,rapid_motion,high,Rapid motion detected: 11.0%,,,0.0,False,
2026-01-11 18:50:08.521370,rapid_motion,high,Rapid motion detected: 10.8%,,,0.0,False,
2026-01-11 18:50:08.574127,rapid_motion,high,Rapid motion detected: 10.3%,,,0.0,False,
2026-01-11 18:50:08.620211,rapid_motion,high,Rapid motion detected: 10.0%,,,0.0,False,
2026-01-11 18:50:08.679178,rapid_motion,high,Rapid motion detected: 9.7%,,,0.0,False,
2026-01-11 18:50:08.722991,rapid_motion,high,Rapid motion detected: 9.4%,,,0.0,False,
2026-01-11 18:50:08.757543,rapid_motion,high,Rapid motion detected: 9.2%,,,0.0,False,
2026-01-11 18:50:08.792345,rapid_motion,high,Rapid motion detected: 8.9%,,,0.0,False,
2026-01-11 18:50:08.853677,rapid_motion,high,Rapid motion detected: 8.5%,,,0.0,False,
2026-01-11 18:50:08.923201,rapid_motion,high,Rapid motion detected: 8.0%,,,0.0,False,
2026-01-11 18:50:08.979594,rapid_motion,high,Rapid motion detected: 7.8%,,,0.0,False,
2026-01-11 18:50:09.024096,rapid_motion,high,Rapid motion detected: 7.7%,,,0.0,False,
2026-01-11 18:50:09.078095,rapid_motion,high,Rapid motion detected: 7.6%,,,0.0,False,
2026-01-11 18:50:09.145482,rapid_motion,high,Rapid motion detected: 7.2%,,,0.0,False,
2026-01-11 18:50:09.196803,rapid_motion,high,Rapid motion detected: 7.0%,,,0.0,False,
2026-01-11 18:50:09.240397,rapid_motion,high,Rapid motion detected: 6.7%,,,0.0,False,
2026-01-11 18:50:09.280221,rapid_motion,high,Rapid motion detected: 6.2%,,,0.0,False,
2026-01-11 18:50:09.332434,rapid_motion,high,Rapid motion detected: 5.6%,,,0.0,False,
2026-01-11 18:50:09.388307,rapid_motion,high,Rapid motion detected: 5.1%,,,0.0,False,
2026-01-11 18:50:11.612706,unattended_station,high,Entrance unattended for 0.0s,Entrance,,0.0,False,
2026-01-11 18:50:25.946021,rapid_motion,high,Rapid motion detected: 5.5%,,,0.0,False,
2026-01-11 18:50:25.998143,rapid_motion,high,Rapid motion detected: 5.5%,,,0.0,False,
2026-01-11 18:50:26.048535,rapid_motion,high,Rapid motion detected: 5.5%,,,0.0,False,
2026-01-11 18:50:26.094944,rapid_motion,high,Rapid motion detected: 6.3%,,,0.0,False,
2026-01-11 18:50:26.148611,rapid_motion,high,Rapid motion detected: 6.7%,,,0.0,False,
2026-01-11 18:50:26.192853,rapid_motion,high,Rapid motion detected: 6.7%,,,0.0,False,
2026-01-11 18:50:26.225770,rapid_motion,high,Rapid motion detected: 6.5%,,,0.0,False,
2026-01-11 18:50:26.281629,rapid_motion,high,Rapid motion detected: 5.6%,,,0.0,False,
2026-01-11 18:50:26.825069,rapid_motion,high,Rapid motion detected: 5.6%,,,0.0,False,
2026-01-11 18:50:26.876543,rapid_motion,high,Rapid motion detected: 5.6%,,,0.0,False,
2026-01-11 18:50:26.926697,rapid_motion,high,Rapid motion detected: 6.5%,,,0.0,False,
2026-01-11 18:50:26.985157,rapid_motion,high,Rapid motion detected: 6.8%,,,0.0,False,
2026-01-11 18:50:27.052055,rapid_motion,high,Rapid motion detected: 6.7%,,,0.0,False,
2026-01-11 18:50:27.099879,rapid_motion,high,Rapid motion detected: 6.7%,,,0.0,False,
2026-01-11 18:50:27.154059,rapid_motion,high,Rapid motion detected: 6.3%,,,0.0,False,
2026-01-11 18:50:27.215158,rapid_motion,high,Rapid motion detected: 5.9%,,,0.0,False,
2026-01-11 18:50:27.260220,rapid_motion,high,Rapid motion detected: 5.1%,,,0.0,False,
2026-01-11 18:50:27.322155,rapid_motion,high,Rapid motion detected: 5.0%,,,0.0,False,
2026-01-11 18:50:28.454271,unattended_station,high,Entrance unattended for 0.0s,Entrance,,0.0,False,
2026-01-11 18:50:37.725710,rapid_motion,high,Rapid motion detected: 6.0%,,,0.0,False,
2026-01-11 18:50:37.796939,rapid_motion,high,Rapid motion detected: 5.9%,,,0.0,False,
2026-01-11 18:50:37.842958,rapid_motion,high,Rapid motion detected: 6.8%,,,0.0,False,
2026-01-11 18:50:37.890520,rapid_motion,high,Rapid motion detected: 6.8%,,,0.0,False,
2026-01-11 18:50:37.959357,rapid_motion,high,Rapid motion detected: 7.7%,,,0.0,False,
2026-01-11 18:50:38.003616,rapid_motion,high,Rapid motion detected: 8.4%,,,0.0,False,
2026-01-11 18:50:38.048044,rapid_motion,high,Rapid motion detected: 8.4%,,,0.0,False,
2026-01-11 18:50:38.109652,rapid_motion,high,Rapid motion detected: 8.8%,,,0.0,False,
2026-01-11 18:50:38.175114,rapid_motion,high,Rapid motion detected: 8.8%,,,0.0,False,
2026-01-11 18:50:38.236954,rapid_motion,high,Rapid motion detected: 10.2%,,,0.0,False,
